Item Number,Description,MSC#,Item Group,Item Sub Group,Supplier,Supplier Part Number,Brand,Unit Cost
tpg157,M2.0-40 6H Go/NoGo TaperLock Assembly,302104030,Measuring&Inspecting,NoGoGages,,,Vermont Gage,0
tpg158,"#2-56, Class 2B, Double End Plug Thread Go/No Go Gage Steel, Size 000 Handle Included",75888933,Measuring&Inspecting,NoGoGages,,,SPI,102.42
tpg186,1/8-27 NPT - calibration date 7/12/16,,Measuring&Inspecting,NoGoGages,,,,0
tpg991,.750-28 UN - 2B - calibration date 8/12/16,,Measuring&Inspecting,NoGoGages,,,,0
tpg992,1/2-28 UNEF - 2B - calibration date 5/12/16,,Measuring&Inspecting,NoGoGages,,,,0
tpg993,.9375-28 UN - 28 - calibration date 8/12/16,,Measuring&Inspecting,NoGoGages,,,,0
tpg994,1.0625-28 UNEF - 2B - calibration date 5/12/16,,Measuring&Inspecting,NoGoGages,,,,0
tpg995,5/16-18 UNC - 2B 1'' long - calibration date 5/12/16,,Measuring&Inspecting,NoGoGages,,,,0
tpg996,11/16 - 11 UNS - 2B - calibration date 5/12/16,,Measuring&Inspecting,NoGoGages,,,,0
tpg997,2 5/16-8 BSW - SPL - calibration date 10/12/16,,Measuring&Inspecting,NoGoGages,,,,0
tpg998,2 5/16-8 BSW - SPL LH - calibration date 10/12/16,,Measuring&Inspecting,NoGoGages,,,,0
tpg999,1.26-6.4 90* included - calibration date 4/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg003,2 5/16-8 go/nogo ring gauge set - calibration date 10/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg004,2 5/16-8 LH go/nogo ring gauge set - calibration date 10/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg005,1 1/4-18 UNEF - 2A go/nogo ring gauge set - calibration date 10/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg006,7/8-14 UNF - 2A go/nogo ring gauge set - calibration date 10/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg007,10-32 UNF - 2A go/nogo ring gauge set - calibration date 10/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg008,1/4-20 UNC - 2A go/nogo ring gauge set - calibration date 10/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg009,2 1/2-12 UN - 2A go/nogo ring gauge set - calibration date 9/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg010,1 7/8-20 UN - 2A go/nogo ring gauge set - calibration date 9/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg011,M39 X 1.5 6G go/nogo ring gauge set - calibration date 7/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg012,2-20 UN - 2A go/nogo ring gauge set - calibration date 9/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg012 CHINA,2-20 UN - 2A go/nogo ring gauge set - china (090816),,Measuring&Inspecting,NoGoGages,,,,0
trg013,1 1/4-18 UNS - 2A go/nogo ring gauge set - calibration date 9/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg014,7/16-14 UNC - 2A go/nogo ring gauge set,,Measuring&Inspecting,NoGoGages,,,,0
trg015,1 5/16-18 UNEF-2A GO/NOGO ring gauge set,,Measuring&Inspecting,NoGoGages,,,,0
trg016,2 3/8-16 UN - 2A go ring gauge - calibration date 9/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg018,7/16-20 UNF - 2A go/nogo ring gauge set - calibration date 8/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg019,M10 X 1.5 6F go/nogo ring gauge set - calibration date 7/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg020,1 1/4-12 UNF - 2A go/nogo ring gauge set - calibration date 8/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg021,1/2-20 UNF - 2A go/nogo ring gauge set - calibration date 8/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg022,1 3/16-12 UN - 2A go/nogo ring gauge set - calibration date 8/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg023,1 7/16-16 UN - 2A go/nogo ring gauge set - calibration date 8/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg024,15/16-28 UN - 2A go/nogo ring gauge set - calibration date 8/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg025,M20 X 1.5 6G go/nogo ring gauge set - calibration date 6/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg026,1-8 UNC - 2A go/nogo ring gauge set - calibration date 7/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg027,7/8-40 UNS - 3A LH go/nogo ring gauge set - calibration date 7/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg028,2-12 UN LH go/nogo ring gauge set - calibration date 7/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg029,2-12 UN go/nogo ring gauge set - calibration date 7/12/16,,Measuring&Inspecting,NoGoGages,,,,0
trg030,1 5/16-18 UNEF-2A GO/NOGO ring gauge set,,Measuring&Inspecting,NoGoGages,,,,0
trg031,5/8-11 UNC - 2A,,Measuring&Inspecting,NoGoGages,,,,0
trg032,M33 x 1.0 6g go/nogo ring gauge,,Measuring&Inspecting,NoGoGages,,,,0
trg033,M41 x 1.0 6g go/nogo ring gauge set,,Measuring&Inspecting,NoGoGages,,,,0
trg038,.950-28 UNS-2A go/nogo ring gauge set,,Measuring&Inspecting,NoGoGages,,,,0
trg039,5/16-18 UNC-2A Go/NoGo Ring Gauge.,,Measuring&Inspecting,NoGoGages,,405295,,0
trg222,M16 X 1.5 6G go/nogo ring gauge set - calibration date 6/12/16,,Measuring&Inspecting,NoGoGages,,,,0
26-0003,1.0800/1.0900 Go/NoGo Pin Plug Gauge,,Measuring&Inspecting,NoGoGuages,Central,,,0
26-0004,1.2550/1.2650 Go/NoGo Pin Plug Gauge,,Measuring&Inspecting,NoGoGuages,Central,,,0
26-0007,.401/.411 Go/NoGo Pin Guage,,Measuring&Inspecting,NoGoGuages,Central,,,0
26-0008,.296/.304 Go/NoGo Pin Guage,,Measuring&Inspecting,NoGoGuages,Central,,,0
26-0009,.270/.280 Go/NoGo Pin Guage,,Measuring&Inspecting,NoGoGuages,Central,,,0
26-0010,.201/.211 Go/NoGo Pin Guage,,Measuring&Inspecting,NoGoGuages,Central,,,0
26-0011,.1520/.1610 Go/NoGo Pin Guage,,Measuring&Inspecting,NoGoGuages,Central,,,0
26-0013,.0600/.0700 Go/NoGo Pin Guage,,Measuring&Inspecting,NoGoGuages,Central,,,0
26-0014,.0830/.0930 Go/NoGo Pin Guage,,Measuring&Inspecting,NoGoGuages,Central,,,0
26-0021,1.073/1.077 Go/NoGo Pin Plug Gauge,,Measuring&Inspecting,NoGoGuages,Central,,,0
GTI-001,.864/.866 Go/NoGo Pin Guage,,Measuring&Inspecting,NoGoGuages,Central,,,0
GTI-002,.365/.375 Go/NoGo Pin Guage,,Measuring&Inspecting,NoGoGuages,Central,,,0
GTI-003,.370/.380 Go/NoGo Pin Guage,,Measuring&Inspecting,NoGoGuages,Central,,,0
GTI-004,.245/.255 Go/NoGo Pin Guage,,Measuring&Inspecting,NoGoGuages,Central,,,0
GTI-005,.630/.640 Go/NoGo Pin Guage,,Measuring&Inspecting,NoGoGuages,Central,,,0
GTI-006,.120/.130 Go/NoGo Pin Guage,,Measuring&Inspecting,NoGoGuages,Central,,,0
GTI-007,1.3620/1.3660 Go/NoGo Pin Guage,,Measuring&Inspecting,NoGoGuages,Central,,,0
PLG032,1.499/1.5010 Go/NoGo Pin Plug Gauge,,Measuring&Inspecting,NoGoGuages,Central,,,0
1116RevA,1116 Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
15RevA Op10,DGW15 Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
15RevA Op20,DGW15 Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
200RevA Op10,PRB00010200A Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
200RevA Op20,PRB00010200A Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
200RevA Op30,PRB00010200A Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
202RevA,PRB00020200A Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
202RevA Op40,PRB00020200A Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
251Rev.2,F610251 Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
292Rev5 Op10,F301292 Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
292Rev5 Op20,F301292 Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
308RevA Op10,DGW308 Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
308RevA Op20,DGW308 Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
308RevA Op30,DGW308 Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
577Rev04,101577 Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
600RevA Op30,PRB10060600A Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
600RevA Op40,PRB10060600A Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
600RevA Op50,PRB10060600A Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
600RevA Op60,PRB10060600A Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
757Rev2 Op10,F310757 Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
757Rev2 Op20,F310757 Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
789Rev04,103789 Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
878Rev00,103878 Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
880Rev00,102880 Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
882Rev05,102882 Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
884Rev00,102884 Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
951Rev02,F307951 pin gauge ass'y kit,,Measuring&Inspecting,PinGuageKit,,,,0
985Rev02,F307985 pin gauge ass'y kit,,Measuring&Inspecting,PinGuageKit,,,,0
985Rev02 Brother,F307985 pin gauge ass'y kit,,Measuring&Inspecting,PinGuageKit,,,,0
AM Rev.10,AM0700157-OUT-4 Pin Gauge Ass'y kit,,Measuring&Inspecting,PinGuageKit,,,,0
GTI-C1C2C8,GemTech pin gauge ass'y for Baffles and Cap,,Measuring&Inspecting,PinGuageKit,,,,0
GTI-TB,GemTech pin gauge ass'y for tubes,,Measuring&Inspecting,PinGuageKit,,,,0
L01Rev.M,L01-0040 Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
LS Rev.B,LS Main Cap pin gauge ass'y kit,,Measuring&Inspecting,PinGuageKit,,,,0
U05Rev.R,U05-0040 Pin Gauge Ass'y Kit,,Measuring&Inspecting,PinGuageKit,,,,0
1916,"0-1"""" / 0-25 mm SPI ELEC SCREW THREAD MIC",42626259,Measuring&Inspecting,ScrewThreadMicrometers,,,,0
1444,51374 - Steel Rules | Length (Inch): 6 | Graduation Style: 16R,86412988,Measuring&Inspecting,SteelRules,MSC,C316R-6,Starrett,24.3
1573,0.2500 1/4 D x 1/2 LOC x 2 1/2 OAL x 4 Flt 0.03 cr,Iwen - 43152-HLS,Milling,43152-HLS,Central,43152-HLS,,0
1689,"0.5000 Ball Nose End Mill, 4 Flute, Variable Pitch, Aplus coat",56497 (Iwen),Milling,BallEndMill,Central,56497,Helical,0
1721,"0.0787 2.00 mm Ball Nose End Mill, 2 Flute, SC",90562 (Morse),Milling,BallEndMill,Central,"90562 (Morse, Prod Tool)",Morse,0
1830,"0.1250 3.18mm Ball Nose End Mill, Variable Helix, Al",958208-C8,Milling,BallEndMill,Central,958208-C8,Harvey (Iwen),0
2302,0.1250 Lollipop 270 Deg 0.107 LOC x 0.250 Neck Length,52908,Milling,BallEndMill,Central,52908,Harvey,34.3
2346,"0.1875 Ball Nose End Mill, 0.281 LOC, 2.812 Reach, Uncoated",49312 Harvey,Milling,BallEndMill,Central,49312,Harvey,49.7
1001,"0.1563 Ball Mill, SC, 3/16 LOC, 2 OAL, 4 Fl, TiAlN",85611887,Milling,BallEndMills,MSC,60710,,26.53
1002,"0.1875 -Endmill, 3/16"", 9/16"", 2"", 2, Ball, Finish, Uncoated, Aluminum",44867059,Milling,BallEndMills,MSC,42582,,20.16
1003,"0.5000 -EM, 1/2"", 3"", 3, BALL, FIN, CARBIDE, TICN, AL",9750019,Milling,BallEndMills,MSC,,,74.54
1126,0.2362 6.00 mm X6X19X64MM TIALN OSG 4F SC HP BN MET SEM,44857308,Milling,BallEndMills,MSC,HP441-2362-BN,,35.41
1135,0.3937 10.00 mm X10X25X70MM ALTIN CARB 4FL BALL SEM,76489780,Milling,BallEndMills,MSC,6/6413934,,46.4
1148,0.2500 1/4X1/4X1/4 WXS OSG EXOCARB 2FL BALL EM,51027258,Milling,BallEndMills,MSC,44101111,,71.68
1151,0.1875 Niagara Cutter - N53972 - Ball End Mills Mill Diameter (Inch): 3/16 Number of Flutes: 4,91342501,Milling,BallEndMills,MSC,N55974,NIAGARA,33.43
1158,"0.1875 3/16X1-1/8X3"""" TIALN NIAGARA 4FL SC BALL SEM",91342501,Milling,BallEndMills,MSC,N53972,NIAGARA,33.43
1218,0.2362 6.00 mm 6X6X19X65MM ZRC ACCUPRO 3F SC BN SEM F/AL,65847972,Milling,BallEndMills,MSC,,,44.24
1242,0.1969 5.00 mm 4510 R2.5XM5X6X5 EXOCARB WXS 2FL BN SEM,71233456,Milling,BallEndMills,,3041450,OSG INC. (EXO E/M'S),101.97
1250,0.1969 5.00 mm X10MMX6MMX80MM WXL    OSG EXOCARB 2FL BALL SEM,51026292,Milling,BallEndMills,MSC,3106500,OSG,46.28
1271,0.0787 2.00 mm End Mill 1.0mm x 2.0mm 2Fl Carb Ball Finish TiAlN Steel,88855267,Milling,BallEndMills,MSC,,,91.19
1349,0.1250 OSG - 36100411 - Ball End Mills | Mill Diameter (Inch): 1/8 | Mill Diameter (Decimal Inch): 0.1250,51026490,Milling,BallEndMills,MSC,,,40.9
1353,0.2500 OSG - HP441-2500-BN - Ball End Mills | Mill Diameter (Inch): 1/4 | Mill Diameter (Decimal Inch): 0.2500,890707,Milling,BallEndMills,MSC,,,35.37
1413,0.1875 - Accupro - Ball End Mills | Mill Diameter (Inch): 3/16 | Number of Flutes: 4,60339322,Milling,BallEndMills,MSC,,Accupro,34.96
1447,"0.2500 1/4 Inch Diameter, 3/4 Inch Length of Cut, 4 Flutes, Solid Carbide Single End Ball End Mill",9199324,Milling,BallEndMills,MSC,9199324,ACCUPRO,20.39
1490,0.1250 Ballnose 1/8 (reduced neck) x 3 OAL x 5/32 LOC 2 Flute Zplus,Iwen - 18017,Milling,BallEndMills,Central,18017,Helical,16.82
1495,0.5000 Ballnose 1/2 D x 3 OAL x 1 LOC 3 Flute Zplus,Iwen - 49271,Milling,BallEndMills,Central,49271,Helical,71.48
1506,"0.1181 3.00 mm Dia, 8 mm Length Of Cut, 2 Flutes, Solid Carbide, Single End Ball End Mill",51026268,Milling,BallEndMills,MSC,3106301,OSG,41.47
1561,0.1180 D x 0.270 Long Reach Undercut End Mill,Iwen - 5283M-HAR,Milling,BallEndMills,Central,5283M-HAR,,0
1567,"0.1875 Diam, 0.3750 Inch Length of Cut, 4 Flute, Solid Carbide, Ball End Mill",9199274,Milling,BallEndMills,MSC,9199274,Accupro,15.58
1596,0.2500 1/4D x 3/8 LOC x 2 OAL 4 Flt BN APlus,42495408,Milling,BallEndMills,MSC,56137-HLS,Helical,22.73
1654,"0.1250 1/8 Inch Diam, 1/8 Inch Length of Cut, 2 Flute, Solid Carbide, Ball End Mill",91721035,Milling,BallEndMills,MSC,HP419-1250,OSG,43.09
1659,0.5000 Dia Undercut End Mill 1/2D x 270 x 6XLR Undercut,928832-HAR (Iwen),Milling,BallEndMills,Central,928832-HAR,Harvey,0
1681,0.2500 1/4X1/4X3/8X2-1/2 ZIR    SC 3FL BALL SEM F/ALUM,3288024,Milling,BallEndMills,MSC,35025006BNC5,ACCUPRO (PROGRESSIVE EM'S),22.42
1699,"0.5906 15.00 mm Ball Nose End Mill, 4 Flute, SC, TiAlN",87080404,Milling,BallEndMills,MSC,N57617,NIAGARA (CARBIDE EM'S) SECO,169.17
1725,"0.4724 12.00 mm Ball Nose End Mill, 4 Flute, TiCN Coated, SC",7338205,Milling,BallEndMills,MSC,7338205,Accupro,60.94
1781,"0.7500 1-5/8"" LOC, 2 Flute HSS Ball End Mill, Uncoated, 37 deg helix",2478683,Milling,BallEndMills,MSC,E111004802,HERTEL (HSS FINISHERS) (APO),59.54
1804,"0.2362 6.00mm 12mm LOC, 4 Fl Carbide Ball EM AlTiN Fin, 63mm OAL, 40Â° Hel, Spiral Fl, Centercutting",76489954,Milling,BallEndMills,MSC,6/6422364,ACCUPRO (CARBIDE END MILLS),23.63
1818,"0.0787 2.00mm SC Ball Nose End Mill, 2 Flute, Firex, 57mm OAL",58551482,Milling,BallEndMills,MSC,9.04E+12,GUHRING (END MILLS),36.45
1835,"0.2362 6.00mm Ball Nose End Mill, 4 Flute, SC, AlTiN, Centercutting, 40 deg helix, spiral flute",76489749,Milling,BallEndMills,MSC,6/6412364,ACCUPRO (CARBIDE END MILLS),27.43
1844,"0.2559 6.50mm Ball Nose End Mill, SC, 2 Flute, 14mm LOC, TiAlN, 8mm shank",82373879,Milling,BallEndMills,MSC,HP416-2559,OSG,63.12
1845,"0.1772 4.50mm Ball Nose End Mill, SC, 4 Flute, 16mm LOC, TiCN, 6mm shank",1217876,Milling,BallEndMills,MSC,6/6411772,Accupro,23.67
1856,"0.09843 2.50mm Diam, 5mm LOC, 4 Flute Solid Carbide Ball Endmill",7338080,Milling,BallEndMills,,,,0
1858,"0.0938 2.38mm Diam, 3/16"" LOC, 4 Flute Solid Carbide Ball End Mill",9137860,Milling,BallEndMills,,,,0
1903,"0.0984 2.50mm Diam, 8mm LOC, 4 Flute Solid Carbide Ball End Mill TiAlN Finish, Single End, 39mm OAL, 3mm Shank Diam, 35Â° Helix, Spiral Flute",44857456,Milling,BallEndMills,,,,0
1908,"0.0400 1.02mm Diam, 0.06"" LOC, 2 Flute Solid Carbide Ball End Mill AlTiN Finish, Single End, 1-1/2"" OAL, 1/8 Shank Diam, 30Â° Helix, Spiral Flute, Centercutting",52441912,Milling,BallEndMills,,,,0
1927,"0.6250 15.88mm Diam, 1-1/4"" LOC, 4 Flute Solid Carbide Ball End Mill AlTiN Finish, Single End, 3-1/2"" OAL, 5/8 Shank Diam, 40Â° Helix, Spiral Flute, Centercuttin",9137811,Milling,BallEndMills,,,,0
1930,"0.0930 2.36mm Ball End Mill, SC, 0.2790 LOC, 0.6250 Reach, 2 Fl",76693-HAR,Milling,BallEndMills,,,,0
1932,"0.0469 1.19mm Cutter Diameter 0.1400 Length of Cut 0.3750 Reach Carbide Ball End Mill for Plastic, 2 Flutes",76247-C3,Milling,BallEndMills,,,,0
1933,"0.0937 2.38mm  Diam, .7500"" LOC, 3 Flute Solid Carbide Ball End Mill Uncoated, Single End, 2.500"" OAL, 1/8"" Shank Diam, Spiral Flute",61726196,Milling,BallEndMills,,,,0
1980,"0.1250 3.18mm Dia Ball End Mill, SC, 0.500 LOC, 4 Fl, AlTiCrN",42495440,Milling,BallEndMills,,,,19.28
1991,"0.4724 12.00mm Diam, 32mm LOC, 3 Flute Solid Carbide Ball End Mill ZrN Finish, Single End, 75mm OAL, 12mm Shank Diam, Spiral Flute",65848012,Milling,BallEndMills,,,Accupro,94.25
1992,"0.7874 20.00mm Ball End Mill, SC, 1.260 LOC, 100mm OAL, 3 Fl, ZrN, Spiral Flute",65848038,Milling,BallEndMills,,,Accupro,223.11
2036,"0.0200 x 0.0300 LOC Carbide Ball 2FL Miniature End Mill, Uncoated",24520- Iwen,Milling,BallEndMills,,24520,Iwen,22.23
2043,"0.1250  Diam, 1"" LOC, 4 Flute Solid Carbide Ball End Mill TiAlN Finish, Single End, 4"" OAL, 1/8"" Shank Diam, Spiral Flute",55101828,Milling,BallEndMills,,,Niagara Cutter,46.44
2094,"0.0394 1.00mm Diam, 2.50mm LOC, 2 Flute Solid Carbide Ball End Mill WXL Finish, Single End, 60mm OAL, 6mm Shank Diam, Spiral Flute",51026235,Milling,BallEndMills,,3106100,OSG,42.19
2095,"0.0787 2.00mm Diam, 5.00mm LOC, 2 Flute Solid Carbide Ball End Mill WXL Finish, Single End, 50mm OAL, 6mm Shank Diam, Spiral Flute",51026243,Milling,BallEndMills,,3106200,OSG,37.11
2096,"0.2362 6.00mm Diam, 12.00mm LOC, 2 Flute Solid Carbide Ball End Mill WXL Finish, Single End, 90mm OAL, 6mm Shank Diam, Spiral Flute",51026326,Milling,BallEndMills,,3106601,OSG,60.93
2097,"0.4724 12.00mm Diam, 18.00mm LOC, 2 Flute Solid Carbide Ball End Mill WXL Finish, Single End, 110mm OAL, 12mm Shank Diam, Spiral Flute",51026409,Milling,BallEndMills,,3106660,OSG,130.27
2145,"0.4724 12.00mm Diam, 16.00mm LOC, 2 Flute Solid Carbide Ball End Mill TiCN Finish, Single End, 76mm OAL, 12mm Shank Diam, Spiral Flute",7338874,Milling,BallEndMills,,,Accupro,63.22
2182,"0.0625  Diam, 1/8"" LOC, 4 Flute Solid Carbide Ball End Mill AlTiN Finish, Single End, 1-1/2"" OAL, 1/8"" Shank Diam, Spiral Flute",9137852,Milling,BallEndMills,,,Accupro,14.14
2223,"0.0197 0.50mm BALL V-HELIX NF, 3X LOC, TiB2",977511-C8-HAR,Milling,BallEndMills,,977511-C8-HAR,Harvey Tool,36.48
2237,"0.0938 Diam, 3/8"" LOC, 2 Flute Solid Carbide Ball End Mill TiN Finish, Single End, 1-1/2"" OAL, 1/8"" Shank Diam",74613316,Milling,BallEndMills,,,Hertel,14.36
2241,"0.0312 Cutter Diameter 0.0930 Length of Cut Carbide Ball End Mill for Plastic, 2 Flutes",49531-HAR-IWEN,Milling,BallEndMills,,49531,Harvey,40.9
2242,"0.0200 Cutter Diameter 0.1000 Length of Cut Carbide Ball End Mill for Plastic, 2 Flutes",64540495,Milling,BallEndMills,MSC,71320,Harvey,26.85
2243,"0.0310 Cutter Diameter 0.0460 Length of Cut 0.2500Reach Carbide Ball End Mill, 3 Flutes",34231-HAR-IWEN,Milling,BallEndMills,,34231,Harvey,39.3
2446,"0.1870 Ball End Mills Mill .1870 Ã˜,  .5620 LOC, 6FL BALL EM, FOR STEELS 55RC, AlTiN NANO",14979421,Milling,BallEndMills,MSC,843512-C6,HARVEY TOOL,39.2
159,0.3750 3/8x3/8x7/8 .060 EXO AERO 4FL SC HP EM,64554694,Milling,CornerRadius&CornerChamferEndMills,MSC,205204411,OSG,44.45
1044,0.2500 -1/4X1/4X5/8 .06R OSG BLIZZARD 3FL ALUM SEM,88370994,Milling,CornerRadius&CornerChamferEndMills,MSC,,,28.17
1048,0.3750 -3/8 Fin EM,44840858,Milling,CornerRadius&CornerChamferEndMills,MSC,AU44840858,Accupro,130.72
1055,1.0000 1X1X2X4 .125R ALTIN ACCUPRO SC 5F HP CR SEM,43163138,Milling,CornerRadius&CornerChamferEndMills,MSC,,,297.11
1080,0.3750 -3/8X.150X4 3/32 WXL EXOCARB 4F EXT RCH CR SEM,78978053,Milling,CornerRadius&CornerChamferEndMills,MSC,,,144.76
1081,0.3125 -5/16X.130X3 3/32 WXL EXOCARB 4F EXT RCH CR SEM,78978046,Milling,CornerRadius&CornerChamferEndMills,MSC,78978046,,117.34
1098,0.2500 -1/4X3/4X2-1/2 .015 EXO AERO UVX 4F SC HP CR EM,44867596,Milling,CornerRadius&CornerChamferEndMills,MSC,205202311,OSG INC. (EXO E/M'S),23.68
1137,0.2500 1/4X3/8X2 0.01 ALTIN SC 5FL CR VAR IND SEM,70210661,Milling,CornerRadius&CornerChamferEndMills,MSC,715-11624,,26.06
1138,0.2500 1/4X3/8X2 0.02 ALTIN SC 5FL CR VAR IND SEM,70210646,Milling,CornerRadius&CornerChamferEndMills,MSC,715-31624,,26.06
1139,0.2500 1/4X1/4X3/8X4 TIALN OSG 4F SC HP CHMF WLDN EM,53412680,Milling,CornerRadius&CornerChamferEndMills,MSC,VG464-2501,,38.61
1140,0.5000 1/2X1/2X5/8 .09D ALTIN ACCUPRO 4 FL SC HP CR SEM,76005552,Milling,CornerRadius&CornerChamferEndMills,MSC,436S5000090C11,,63.9
1143,0.5000 1/2X5/8 0.01 ALTIN SC 5FL CR VAR IND SEM,70211602,Milling,CornerRadius&CornerChamferEndMills,MSC,715-13224,,69.4
1145,0.1875 3/16X7/16X2 .030 EXO AERO UVX 4F SC HP CR EM,44867620,Milling,CornerRadius&CornerChamferEndMills,MSC,205201211,,21.4
1147,0.5000 1/2X1-1/4 .125 EXO AERO UVX 4F SC HP CR EM,44867463,Milling,CornerRadius&CornerChamferEndMills,MSC,205206911,,69.75
1156,0.1250 1/8X3/8X1-1/2 .015 EXO AERO UVX 4F SC HP CR EM,71392898,Milling,CornerRadius&CornerChamferEndMills,MSC,205200211,OSG,15.49
1160,0.2500 1/4x1/4x3/4 .030 EXO AERO 4FL SC HP EM,44867604,Milling,CornerRadius&CornerChamferEndMills,MSC,205202411,OSG,24.99
1163,0.5000 Accupro - Corner Radius & Corner Chamfer End Mills Mill Diameter (Inch): 1/2 Mill Diameter (Decimal Inch): 0.5000,9549353,Milling,CornerRadius&CornerChamferEndMills,MSC,35050010060C5,Accupro,71.5
1170,0.2500 Accupro - Corner Radius & Corner Chamfer End Mills Mill Diameter (Inch): 1/4 Mill Diameter (Decimal Inch): 0.2500,9549288,Milling,CornerRadius&CornerChamferEndMills,MSC,35025006030C5,Accupro,31.66
1188,0.3150 UGDE0800A5BRC KC643M CARB RGH&FINISH EM,46878716,Milling,CornerRadius&CornerChamferEndMills,MSC,,,120.55
1239,0.1875 3/16X7/16X2 .015 EXO AERO UVX 4F SC HP CR EM,44867638,Milling,CornerRadius&CornerChamferEndMills,MSC,205201111,OSG INC. (EXO E/M'S),21.62
1240,0.1875 3/16X5/8X2-1/4 TIALN OSG 4FL SC HP CHMF EM,53412557,Milling,CornerRadius&CornerChamferEndMills,MSC,VG436-1876,OSG INC (HYPRO CARB EMS),22.62
1264,"0.1250 End Mill 1/8"""" x 1/4"""" 4Fl Carb .01CC Finish AlTiN Steel",84328061,Milling,CornerRadius&CornerChamferEndMills,MSC,,,16.5
